"channel","date_id","pid","net_sales_amount","year","month"
"MechelenCenter",2022-04-11,"01e3598d44723cf",1,"2022","04"
"online",2022-03-23,"01eaaade3def240",2,"2022","03"
"online",2022-03-23,"01eaaade3def240",2,"2022","03"
"online",2022-03-23,"01eaaade3def240",1,"2022","03"
"online",2022-03-23,"01eaaade3def240",1,"2022","03"
"online",2022-03-23,"01eaaade3def240",1,"2022","03"
"online",2021-03-01,"01f04dcf0fdffa9",1,"2021","03"
"GhentBoutique",2021-03-01,"01f04dcf0fdffa9",1,"2021","03"
"AalstEmporium",2021-03-01,"01f04dcf0fdffa9",1,"2021","03"
"GenkGallery",2018-01-12,"01f04dcf0fdffa9",1,"2018","01"
"MechelenCenter",2021-03-01,"01f04dcf0fdffa9",1,"2021","03"
"GhentBoutique",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"MechelenCenter",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"BrusselsMart",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"TournaiShop",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"BrusselsMart",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"LeuvenStyles",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"GhentBoutique",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"AalstEmporium",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"BrusselsMart",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"BruggeSquare",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"CharleroiDepot",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"GenkGallery",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"LeuvenStyles",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"TournaiShop",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"BrusselsMart",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"MechelenCenter",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"LiegeHub",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"GenkGallery",2021-03-02,"01f04dcf0fdffa9",1,"2021","03"
"GenkGallery",2021-03-03,"01f04dcf0fdffa9",1,"2021","03"
"BrusselsMart",2021-03-03,"01f04dcf0fdffa9",-1,"2021","03"
"NamurPoint",2021-03-03,"01f04dcf0fdffa9",1,"2021","03"
"KortrijkShowroom",2021-03-03,"01f04dcf0fdffa9",1,"2021","03"
"LeuvenStyles",2022-03-12,"01f96ae38f6d2d8",1,"2022","03"
"AntwerpOutlet",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"LeuvenStyles",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"AntwerpOutlet",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"LeuvenStyles",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-13,"01f96ae38f6d2d8",2,"2022","03"
"online",2022-03-13,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"LeuvenStyles",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-21,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-22,"01f96ae38f6d2d8",1,"2022","03"
"AntwerpOutlet",2022-03-22,"01f96ae38f6d2d8",1,"2022","03"
"online",2022-03-22,"01f96ae38f6d2d8",1,"2022","03"
"LeuvenStyles",2022-04-03,"01fcdd3e0785c47",1,"2022","04"
"NamurPoint",2022-04-11,"01fcdd3e0785c47",1,"2022","04"
"AntwerpOutlet",2022-04-11,"01fcdd3e0785c47",1,"2022","04"
"BrusselsMart",2022-04-12,"01fcdd3e0785c47",1,"2022","04"
"NamurPoint",2022-04-12,"01fcdd3e0785c47",1,"2022","04"
"LeuvenStyles",2022-04-12,"01fcdd3e0785c47",1,"2022","04"
"BruggeSquare",2022-01-12,"02022f5a5e7786a",1,"2022","01"
"TournaiShop",2022-01-20,"02022f5a5e7786a",1,"2022","01"
"GhentBoutique",2022-01-20,"02022f5a5e7786a",1,"2022","01"
"GhentBoutique",2022-01-20,"02022f5a5e7786a",1,"2022","01"
"MechelenCenter",2022-01-20,"02022f5a5e7786a",1,"2022","01"
"NamurPoint",2022-01-21,"02022f5a5e7786a",1,"2022","01"
"MechelenCenter",2022-01-21,"02022f5a5e7786a",1,"2022","01"
"GhentBoutique",2022-01-22,"02022f5a5e7786a",1,"2022","01"
"TournaiShop",2022-01-22,"02022f5a5e7786a",1,"2022","01"
"online",2022-03-21,"02077b0299463b6",1,"2022","03"
"online",2022-03-22,"02077b0299463b6",-1,"2022","03"
"online",2022-02-21,"020e52a9d264e29",1,"2022","02"
"online",2022-02-21,"020e52a9d264e29",0,"2022","02"
"MechelenCenter",2022-03-02,"020e52a9d264e29",1,"2022","03"
"GenkGallery",2022-03-02,"020e52a9d264e29",1,"2022","03"
"NamurPoint",2022-03-03,"020e52a9d264e29",1,"2022","03"
"TournaiShop",2022-03-03,"020e52a9d264e29",1,"2022","03"
"online",2022-02-11,"0211934c0196de3",1,"2022","02"
"online",2022-02-11,"0211934c0196de3",-1,"2022","02"
"online",2022-02-20,"0211934c0196de3",1,"2022","02"
"online",2022-02-09,"021c43609957971",1,"2022","02"
"online",2022-02-09,"021c43609957971",1,"2022","02"
"BrusselsMart",2022-02-10,"021c43609957971",1,"2022","02"
"online",2022-02-10,"021c43609957971",1,"2022","02"
"online",2022-02-10,"021c43609957971",-1,"2022","02"
"online",2022-02-11,"021c43609957971",1,"2022","02"
"online",2022-02-19,"021c43609957971",-1,"2022","02"
"AntwerpOutlet",2022-02-01,"021da6557a66789",1,"2022","02"
"AntwerpOutlet",2022-02-09,"021da6557a66789",1,"2022","02"
"AntwerpOutlet",2022-02-09,"021da6557a66789",1,"2022","02"
"AntwerpOutlet",2022-02-10,"021da6557a66789",1,"2022","02"
"TournaiShop",2021-04-21,"021e0da3b7cc78d",1,"2021","04"
"LeuvenStyles",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"AntwerpOutlet",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"LeuvenStyles",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"AntwerpOutlet",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"LiegeHub",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"KortrijkShowroom",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"AntwerpOutlet",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"AalstEmporium",2021-04-22,"021e0da3b7cc78d",1,"2021","04"
"AntwerpOutlet",2021-04-23,"021e0da3b7cc78d",1,"2021","04"
"online",2021-05-01,"021e0da3b7cc78d",1,"2021","05"
"LiegeHub",2021-05-01,"021e0da3b7cc78d",1,"2021","05"
"GhentBoutique",2021-05-01,"021e0da3b7cc78d",1,"2021","05"
"CharleroiDepot",2021-05-01,"021e0da3b7cc78d",1,"2021","05"
"AntwerpOutlet",2021-05-01,"021e0da3b7cc78d",1,"2021","05"
"GhentBoutique",2021-05-01,"021e0da3b7cc78d",-1,"2021","05"
"online",2021-05-01,"021e0da3b7cc78d",3,"2021","05"
"KortrijkShowroom",2022-03-23,"0233e9ab466fb87",1,"2022","03"
"BrusselsMart",2022-03-31,"0233e9ab466fb87",1,"2022","03"
"BrusselsMart",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"BruggeSquare",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"MonsPlaza",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"AntwerpOutlet",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"LiegeHub",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"CharleroiDepot",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"GhentBoutique",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"GhentBoutique",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"LiegeHub",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"GhentBoutique",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"AalstEmporium",2022-04-01,"0233e9ab466fb87",1,"2022","04"
"GhentBoutique",2022-02-10,"024860cd435c114",1,"2022","02"
"AntwerpOutlet",2022-02-10,"024860cd435c114",1,"2022","02"
"AntwerpOutlet",2022-02-10,"024860cd435c114",1,"2022","02"
"GhentBoutique",2022-02-19,"024860cd435c114",1,"2022","02"
"online",2022-02-19,"024860cd435c114",1,"2022","02"
"online",2022-02-19,"024860cd435c114",1,"2022","02"
"MonsPlaza",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MonsPlaza",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-11,"02496c5601d82e2",1,"2022","03"
"AalstEmporium",2022-03-11,"02496c5601d82e2",2,"2022","03"
"OstendStore",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-11,"02496c5601d82e2",1,"2022","03"
"KortrijkShowroom",2022-03-11,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-11,"02496c5601d82e2",1,"2022","03"
"BrusselsMart",2022-03-11,"02496c5601d82e2",1,"2022","03"
"CharleroiDepot",2022-03-11,"02496c5601d82e2",1,"2022","03"
"HasseltFashions",2022-03-11,"02496c5601d82e2",1,"2022","03"
"CharleroiDepot",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MonsPlaza",2022-03-11,"02496c5601d82e2",1,"2022","03"
"BruggeSquare",2022-03-11,"02496c5601d82e2",1,"2022","03"
"online",2022-03-11,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-11,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-11,"02496c5601d82e2",1,"2022","03"
"CharleroiDepot",2022-03-11,"02496c5601d82e2",1,"2022","03"
"BrusselsMart",2022-03-11,"02496c5601d82e2",1,"2022","03"
"HasseltFashions",2022-03-11,"02496c5601d82e2",1,"2022","03"
"MonsPlaza",2022-03-11,"02496c5601d82e2",1,"2022","03"
"LiegeHub",2022-03-11,"02496c5601d82e2",1,"2022","03"
"online",2022-03-11,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-11,"02496c5601d82e2",1,"2022","03"
"online",2022-03-11,"02496c5601d82e2",1,"2022","03"
"BruggeSquare",2022-03-11,"02496c5601d82e2",1,"2022","03"
"OstendStore",2022-03-12,"02496c5601d82e2",1,"2022","03"
"HasseltFashions",2022-03-12,"02496c5601d82e2",1,"2022","03"
"LiegeHub",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-12,"02496c5601d82e2",1,"2022","03"
"NamurPoint",2022-03-12,"02496c5601d82e2",1,"2022","03"
"TournaiShop",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"AalstEmporium",2022-03-12,"02496c5601d82e2",1,"2022","03"
"LiegeHub",2022-03-12,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-12,"02496c5601d82e2",1,"2022","03"
"TournaiShop",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"CharleroiDepot",2022-03-12,"02496c5601d82e2",1,"2022","03"
"AalstEmporium",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",-1,"2022","03"
"MechelenCenter",2022-03-12,"02496c5601d82e2",1,"2022","03"
"AalstEmporium",2022-03-12,"02496c5601d82e2",1,"2022","03"
"MechelenCenter",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-12,"02496c5601d82e2",1,"2022","03"
"AntwerpOutlet",2022-03-12,"02496c5601d82e2",1,"2022","03"
"BrusselsMart",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"LiegeHub",2022-03-12,"02496c5601d82e2",1,"2022","03"
"NamurPoint",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2018-01-12,"02496c5601d82e2",1,"2018","01"
"online",2022-03-12,"02496c5601d82e2",2,"2022","03"
"online",2022-03-12,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",1,"2022","03"
"CharleroiDepot",2022-03-13,"02496c5601d82e2",1,"2022","03"
"MonsPlaza",2022-03-13,"02496c5601d82e2",1,"2022","03"
"TournaiShop",2022-03-13,"02496c5601d82e2",2,"2022","03"
"GenkGallery",2022-03-13,"02496c5601d82e2",1,"2022","03"
"GhentBoutique",2022-03-13,"02496c5601d82e2",1,"2022","03"
"GhentBoutique",2022-03-13,"02496c5601d82e2",1,"2022","03"
"HasseltFashions",2022-03-13,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",1,"2022","03"
"AntwerpOutlet",2022-03-13,"02496c5601d82e2",2,"2022","03"
"KortrijkShowroom",2022-03-13,"02496c5601d82e2",1,"2022","03"
"HasseltFashions",2022-03-13,"02496c5601d82e2",1,"2022","03"
"MonsPlaza",2022-03-13,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",2,"2022","03"
"KortrijkShowroom",2022-03-13,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",1,"2022","03"
"online",2022-03-13,"02496c5601d82e2",1,"2022","03"
"LeuvenStyles",2022-03-13,"02496c5601d82e2",2,"2022","03"
"online",2018-01-12,"024e56d49f111ee",1,"2018","01"
"online",2022-02-10,"024e56d49f111ee",-1,"2022","02"
"online",2022-02-10,"024e56d49f111ee",1,"2022","02"
"online",2022-02-10,"024e56d49f111ee",1,"2022","02"
"online",2019-04-10,"025064e4d393b0a",1,"2019","04"
"AntwerpOutlet",2019-04-10,"025064e4d393b0a",1,"2019","04"
"CharleroiDepot",2019-04-10,"025064e4d393b0a",1,"2019","04"
"MechelenCenter",2019-04-10,"025064e4d393b0a",1,"2019","04"
"online",2019-04-10,"025064e4d393b0a",1,"2019","04"
"MechelenCenter",2019-04-11,"025064e4d393b0a",1,"2019","04"
"AalstEmporium",2019-04-11,"025064e4d393b0a",1,"2019","04"
"BrusselsMart",2019-04-11,"025064e4d393b0a",1,"2019","04"
"MechelenCenter",2019-04-11,"025064e4d393b0a",1,"2019","04"
"AalstEmporium",2019-04-11,"025064e4d393b0a",1,"2019","04"
"OstendStore",2019-04-11,"025064e4d393b0a",1,"2019","04"
"online",2019-04-11,"025064e4d393b0a",1,"2019","04"
"AntwerpOutlet",2019-04-11,"025064e4d393b0a",1,"2019","04"
"AntwerpOutlet",2019-04-11,"025064e4d393b0a",1,"2019","04"
"BrusselsMart",2019-04-11,"025064e4d393b0a",1,"2019","04"
"online",2019-04-11,"025064e4d393b0a",1,"2019","04"
"LeuvenStyles",2019-04-11,"025064e4d393b0a",1,"2019","04"
"HasseltFashions",2019-04-11,"025064e4d393b0a",1,"2019","04"
"BruggeSquare",2019-04-11,"025064e4d393b0a",1,"2019","04"
"BruggeSquare",2019-04-11,"025064e4d393b0a",1,"2019","04"
"AntwerpOutlet",2019-04-11,"025064e4d393b0a",1,"2019","04"
"OstendStore",2019-04-11,"025064e4d393b0a",1,"2019","04"
"LeuvenStyles",2019-04-12,"025064e4d393b0a",1,"2019","04"
"online",2019-04-12,"025064e4d393b0a",1,"2019","04"
"online",2019-04-12,"025064e4d393b0a",1,"2019","04"
"CharleroiDepot",2019-04-12,"025064e4d393b0a",1,"2019","04"
"online",2019-04-12,"025064e4d393b0a",1,"2019","04"
"NamurPoint",2019-04-12,"025064e4d393b0a",1,"2019","04"
"GhentBoutique",2019-04-12,"025064e4d393b0a",1,"2019","04"
"online",2019-04-12,"025064e4d393b0a",-1,"2019","04"
"AntwerpOutlet",2019-04-12,"025064e4d393b0a",1,"2019","04"
"KortrijkShowroom",2019-04-12,"025064e4d393b0a",1,"2019","04"
"GhentBoutique",2019-04-12,"025064e4d393b0a",1,"2019","04"
"TournaiShop",2019-04-12,"025064e4d393b0a",1,"2019","04"
"MechelenCenter",2019-04-12,"025064e4d393b0a",1,"2019","04"
"online",2019-04-12,"025064e4d393b0a",1,"2019","04"
"GhentBoutique",2019-04-12,"025064e4d393b0a",1,"2019","04"
"GhentBoutique",2019-04-12,"025064e4d393b0a",-1,"2019","04"
"online",2022-03-02,"025a46f02847297",1,"2022","03"
"AntwerpOutlet",2022-03-03,"025a46f02847297",1,"2022","03"
"online",2022-03-03,"025a46f02847297",-1,"2022","03"
"AntwerpOutlet",2022-03-03,"025a46f02847297",1,"2022","03"
"AntwerpOutlet",2022-03-03,"025a46f02847297",1,"2022","03"
"CharleroiDepot",2022-01-31,"0268c00fb2802a3",1,"2022","01"
"AntwerpOutlet",2022-01-31,"0268c00fb2802a3",1,"2022","01"
"AntwerpOutlet",2022-01-31,"0268c00fb2802a3",1,"2022","01"
"AntwerpOutlet",2022-01-31,"0268c00fb2802a3",1,"2022","01"
"AntwerpOutlet",2022-02-01,"0268c00fb2802a3",1,"2022","02"
"AntwerpOutlet",2022-02-01,"0268c00fb2802a3",1,"2022","02"
"AntwerpOutlet",2022-02-09,"0268c00fb2802a3",1,"2022","02"
"CharleroiDepot",2022-02-09,"0268c00fb2802a3",1,"2022","02"
"AntwerpOutlet",2022-04-02,"026d2ccf64c5674",1,"2022","04"
"AntwerpOutlet",2022-04-02,"026d2ccf64c5674",1,"2022","04"
"Franchise_NL",2022-04-10,"026d2ccf64c5674",1,"2022","04"
"Franchise_NL",2018-01-12,"026d2ccf64c5674",1,"2018","01"
"online",2022-02-20,"0274390f5933ae3",1,"2022","02"
"online",2022-02-21,"0274390f5933ae3",1,"2022","02"
"online",2022-02-22,"0274390f5933ae3",-1,"2022","02"
"online",2022-03-02,"0274390f5933ae3",1,"2022","03"
"AntwerpOutlet",2022-04-10,"0277047df53a902",1,"2022","04"
"AntwerpOutlet",2022-04-13,"0277047df53a902",1,"2022","04"
"AntwerpOutlet",2022-04-20,"0277047df53a902",1,"2022","04"
"LeuvenStyles",2022-04-20,"0277047df53a902",1,"2022","04"
"online",2022-01-31,"0278a26df73e8be",1,"2022","01"
"online",2022-03-01,"027ad5ccb7f59c4",1,"2022","03"
"MonsPlaza",2022-03-01,"027ad5ccb7f59c4",1,"2022","03"
"GhentBoutique",2022-03-01,"027ad5ccb7f59c4",1,"2022","03"
"online",2022-03-01,"027ad5ccb7f59c4",1,"2022","03"
"GhentBoutique",2022-03-02,"027ad5ccb7f59c4",1,"2022","03"
"AntwerpOutlet",2022-03-02,"027ad5ccb7f59c4",1,"2022","03"
"BruggeSquare",2022-03-02,"027ad5ccb7f59c4",1,"2022","03"
"online",2022-03-03,"027ad5ccb7f59c4",1,"2022","03"
"AntwerpOutlet",2022-03-03,"027ad5ccb7f59c4",-1,"2022","03"
"CharleroiDepot",2022-03-03,"027ad5ccb7f59c4",1,"2022","03"
"MechelenCenter",2022-03-13,"0287add3b742590",1,"2022","03"
"AntwerpOutlet",2022-03-14,"0287add3b742590",1,"2022","03"
"AntwerpOutlet",2022-03-21,"0287add3b742590",1,"2022","03"
"BruggeSquare",2022-03-22,"0287add3b742590",1,"2022","03"
"BruggeSquare",2022-03-22,"0287add3b742590",1,"2022","03"
"AntwerpOutlet",2022-03-22,"0287add3b742590",1,"2022","03"
"CharleroiDepot",2022-03-22,"0287add3b742590",1,"2022","03"
"BrusselsMart",2022-03-22,"0287add3b742590",1,"2022","03"
"BrusselsMart",2022-03-23,"0287add3b742590",1,"2022","03"
"BrusselsMart",2022-03-23,"0287add3b742590",1,"2022","03"
"KortrijkShowroom",2022-03-23,"0287add3b742590",1,"2022","03"
"BrusselsMart",2022-03-23,"0287add3b742590",1,"2022","03"
"LeuvenStyles",2018-01-12,"0287add3b742590",1,"2018","01"
"MechelenCenter",2022-03-23,"0287add3b742590",1,"2022","03"
"BrusselsMart",2022-05-02,"029d8da97c48e3a",1,"2022","05"
"Franchise_NL",2023-01-10,"029d8da97c48e3a",1,"2023","01"
"AntwerpOutlet",2022-02-21,"029df8205651d51",1,"2022","02"
"online",2022-02-21,"029df8205651d51",1,"2022","02"
"online",2022-03-01,"029df8205651d51",-1,"2022","03"
"AntwerpOutlet",2022-03-31,"02b384708bc6db1",1,"2022","03"
"GhentBoutique",2022-02-09,"02c4e7440b737b8",1,"2022","02"
"online",2022-02-11,"02c4e7440b737b8",1,"2022","02"
"online",2022-02-19,"02c4e7440b737b8",1,"2022","02"
"BruggeSquare",2022-03-24,"02d44b6c3286201",1,"2022","03"
"BruggeSquare",2022-03-24,"02d44b6c3286201",1,"2022","03"
"BruggeSquare",2022-03-31,"02d44b6c3286201",1,"2022","03"
"LeuvenStyles",2022-03-31,"02d44b6c3286201",1,"2022","03"
"MechelenCenter",2022-03-31,"02d44b6c3286201",1,"2022","03"
"MechelenCenter",2022-03-31,"02d44b6c3286201",0,"2022","03"
"MechelenCenter",2022-03-31,"02d44b6c3286201",1,"2022","03"
"OstendStore",2022-03-31,"02d44b6c3286201",1,"2022","03"
"BruggeSquare",2022-03-31,"02d44b6c3286201",1,"2022","03"
"LeuvenStyles",2022-03-31,"02d44b6c3286201",1,"2022","03"
"LiegeHub",2022-03-31,"02d44b6c3286201",1,"2022","03"
"LeuvenStyles",2022-03-31,"02d44b6c3286201",1,"2022","03"
"LeuvenStyles",2022-03-31,"02d44b6c3286201",-1,"2022","03"
"LiegeHub",2022-04-01,"02d44b6c3286201",1,"2022","04"
"GhentBoutique",2022-04-01,"02d44b6c3286201",1,"2022","04"
"MechelenCenter",2022-04-01,"02d44b6c3286201",1,"2022","04"
"LiegeHub",2022-04-01,"02d44b6c3286201",1,"2022","04"
"BruggeSquare",2022-04-01,"02d44b6c3286201",1,"2022","04"
"MechelenCenter",2022-04-01,"02d44b6c3286201",1,"2022","04"
"CharleroiDepot",2022-04-01,"02d44b6c3286201",1,"2022","04"
"BruggeSquare",2022-04-01,"02d44b6c3286201",1,"2022","04"
"GhentBoutique",2022-04-01,"02d44b6c3286201",1,"2022","04"
"LeuvenStyles",2022-04-01,"02d44b6c3286201",1,"2022","04"
"LiegeHub",2022-04-01,"02d44b6c3286201",1,"2022","04"
"LeuvenStyles",2022-04-02,"02d44b6c3286201",1,"2022","04"
"GhentBoutique",2022-04-02,"02d44b6c3286201",1,"2022","04"
"CharleroiDepot",2022-04-02,"02d44b6c3286201",1,"2022","04"
"LeuvenStyles",2022-04-02,"02d44b6c3286201",1,"2022","04"
"LeuvenStyles",2022-04-02,"02d44b6c3286201",1,"2022","04"
"MechelenCenter",2022-04-02,"02d44b6c3286201",1,"2022","04"
"CharleroiDepot",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"CharleroiDepot",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"LeuvenStyles",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"LeuvenStyles",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"online",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"BruggeSquare",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"BruggeSquare",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"online",2022-02-20,"02e395ad33fcc4b",1,"2022","02"
"AalstEmporium",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AalstEmporium",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"KortrijkShowroom",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"OstendStore",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AntwerpOutlet",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"MonsPlaza",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"online",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AntwerpOutlet",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"BrusselsMart",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"LeuvenStyles",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AntwerpOutlet",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AalstEmporium",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"BruggeSquare",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"online",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"MonsPlaza",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"AntwerpOutlet",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"BrusselsMart",2022-02-21,"02e395ad33fcc4b",1,"2022","02"
"BruggeSquare",2022-03-01,"02e395ad33fcc4b",1,"2022","03"
"BruggeSquare",2022-03-01,"02e395ad33fcc4b",1,"2022","03"
"MonsPlaza",2022-03-01,"02e395ad33fcc4b",1,"2022","03"
"BrusselsMart",2022-03-01,"02e395ad33fcc4b",1,"2022","03"
"BruggeSquare",2022-03-01,"02e395ad33fcc4b",1,"2022","03"
"BrusselsMart",2022-03-02,"02e395ad33fcc4b",1,"2022","03"
"AntwerpOutlet",2022-03-02,"02e395ad33fcc4b",-1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",2,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",2,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",2,"2022","03"
"online",2022-03-23,"02e6737e50ba2f1",2,"2022","03"
"online",2018-01-12,"02e6737e50ba2f1",2,"2018","01"
"online",2022-03-23,"02e6737e50ba2f1",1,"2022","03"
"online",2022-01-22,"02fa032e22ab613",1,"2022","01"
"Franchise_NL",2022-05-01,"0305d505169ec75",1,"2022","05"
"Franchise_NL",2022-05-01,"0305d505169ec75",1,"2022","05"
"Franchise_NL",2022-05-02,"0305d505169ec75",1,"2022","05"
"Franchise_NL",2022-05-03,"0305d505169ec75",1,"2022","05"
"Franchise_NL",2023-01-10,"0305d505169ec75",1,"2023","01"
"Franchise_NL",2023-01-10,"0305d505169ec75",1,"2023","01"
"NamurPoint",2022-01-22,"030629a82e498a2",1,"2022","01"
"NamurPoint",2022-01-22,"030629a82e498a2",1,"2022","01"
"NamurPoint",2022-01-22,"030629a82e498a2",1,"2022","01"
"NamurPoint",2022-01-22,"030629a82e498a2",1,"2022","01"
"LeuvenStyles",2022-01-22,"030629a82e498a2",1,"2022","01"
"NamurPoint",2018-01-12,"030629a82e498a2",1,"2018","01"
